c,q,alpha_h,s,v,lam_max,N_half
1.00,0.783,0.3914835733,0.7631203333,0.220447963,0.6524929224,1.6235
1.00,0.784,0.3920162803,0.764105034,0.2207354264,0.6522682105,1.6222
1.00,0.785,0.3925491218,0.7650897663,0.2210229335,0.6520430209,1.6208
1.00,0.786,0.3930820978,0.7660745301,0.2213104846,0.6518173284,1.6195
1.00,0.787,0.3936152088,0.7670593254,0.2215980797,0.6515911414,1.6182
1.00,0.788,0.3941484548,0.7680441522,0.2218857192,0.6513644656,1.6169
1.00,0.789,0.3946818362,0.7690290106,0.2221734031,0.6511372971,1.6156
1.00,0.790,0.3952153533,0.7700139004,0.2224611318,0.6509096299,1.6143
1.00,0.791,0.3957490061,0.7709988217,0.2227489054,0.6506814704,1.6130
1.00,0.792,0.396282795,0.7719837746,0.2230367242,0.6504528131,1.6116
1.00,0.793,0.3968167203,0.7729687589,0.2233245883,0.6502236570,1.6103
1.00,0.794,0.3973507821,0.7739537747,0.2236124979,0.6499940095,1.6090
1.00,0.795,0.3978849807,0.7749388219,0.2239004534,0.6497638611,1.6077
1.00,0.796,0.3984193163,0.7759239006,0.2241884548,0.6495332150,1.6064
1.00,0.797,0.3989537892,0.7769090108,0.2244765024,0.6493020647,1.6050
1.00,0.798,0.3994883996,0.7778941524,0.2247645964,0.6490704271,1.6037
1.00,0.799,0.4000231478,0.7788793255,0.225052737,0.6488382785,1.6024
1.00,0.800,0.400558034,0.77986453,0.2253409245,0.6486056288,1.6011
1.04,0.010,0.004940378239,0.009880716284,0.002860190219,0.9991773430,842.2247
1.04,0.011,0.005434421268,0.01086878904,0.003146208572,0.9990044099,695.8708
1.04,0.012,0.005928465901,0.01185686235,0.003432226803,0.9988149338,584.5550
1.04,0.013,0.006422512277,0.01284493625,0.003718244895,0.9986088947,497.9242
1.04,0.014,0.006916560537,0.01383301078,0.004004262834,0.9983862718,429.1849
1.04,0.015,0.007410610821,0.01482108599,0.004290280607,0.9981470410,373.7292
1.04,0.016,0.007904663273,0.01580916191,0.0045762982,0.9978911778,328.3426
1.04,0.017,0.008398718034,0.01679723859,0.004862315601,0.9976186548,290.7271
1.04,0.018,0.008892775249,0.01778531608,0.005148332796,0.9973294428,259.2048
1.04,0.019,0.009386835059,0.01877339442,0.005434349774,0.9970235111,232.5274
1.04,0.020,0.009880897609,0.01976147366,0.005720366521,0.9967008268,209.7505
1.04,0.021,0.01037496304,0.02074955383,0.006006383025,0.9963613540,190.1491
1.04,0.022,0.0108690315,0.021737635,0.006292399273,0.9960050579,173.1594
1.04,0.023,0.01136310313,0.0227257172,0.006578415254,0.9956318984,158.3370
1.04,0.024,0.01185717808,0.02371380048,0.006864430955,0.9952418347,145.3285
1.04,0.025,0.01235125516,0.02470188224,0.007150445597,0.9948348264,133.8494
1.04,0.026,0.01284533717,0.02568996785,0.007436460709,0.9944108243,123.6691
1.04,0.027,0.01333942293,0.02667805467,0.007722475503,0.9939697834,114.5987
1.04,0.028,0.01383351259,0.02766614276,0.008008489968,0.9935116542,106.4826
1.04,0.029,0.01432760627,0.02865423216,0.008294504092,0.9930363853,99.1914
1.04,0.030,0.01482170413,0.02964232291,0.008580517863,0.9925439218,92.6170
1.04,0.031,0.01531580631,0.03063041508,0.008866531268,0.9920342087,86.6684
1.04,0.032,0.01580991296,0.03161850869,0.009152544295,0.9915071866,81.2687
1.04,0.033,0.01630402422,0.0326066038,0.009438556933,0.9909627952,76.3522
1.04,0.034,0.01679814023,0.03359470045,0.00972456917,0.9904009715,71.8630
1.04,0.035,0.01729226113,0.0345827987,0.01001058099,0.9898216465,67.7530
1.04,0.036,0.01778638708,0.03557089859,0.01029659239,0.9892247529,63.9805
1.04,0.037,0.01828051822,0.03655900015,0.01058260335,0.9886102232,60.5097
1.04,0.038,0.01877465468,0.03754710345,0.01086861386,0.9879779774,57.3092
1.04,0.039,0.01926879662,0.03853520853,0.01115462391,0.9873279412,54.3516
1.04,0.040,0.01976294417,0.03952331544,0.01144063349,0.9866600358,51.6128
1.04,0.041,0.02025709749,0.04051142421,0.01172664259,0.9859741754,49.0720
1.04,0.042,0.02075125672,0.0414995349,0.01201265118,0.9852702777,46.7103
1.04,0.043,0.02124542199,0.04248764756,0.01229865927,0.9845482508,44.5113
1.04,0.044,0.02173959346,0.04347576222,0.01258466684,0.9838080030,42.4605
1.04,0.045,0.02223377127,0.04446387895,0.01287067387,0.9830494425,40.5447
1.04,0.046,0.02272795556,0.04545199777,0.01315668036,0.9822724641,38.7524
1.04,0.047,0.02322214648,0.04644011875,0.0134426863,0.9814769706,37.0732
1.04,0.048,0.02371634417,0.04742824193,0.01372869167,0.9806628531,35.4977
1.04,0.049,0.02421054878,0.04841636735,0.01401469646,0.9798300001,34.0175
1.04,0.050,0.02470476044,0.04940449506,0.01430070066,0.9789783031,32.6251
1.04,0.051,0.02519897931,0.0503926251,0.01458670426,0.9781076343,31.3137
1.04,0.052,0.02569320553,0.05138075753,0.01487270725,0.9772178842,30.0772
1.04,0.053,0.02618743924,0.05236889239,0.01515870961,0.9763089171,28.9098
1.04,0.054,0.02668168059,0.05335702973,0.01544471133,0.9753806059,27.8065
1.04,0.055,0.02717592971,0.05434516958,0.01573071241,0.9744328127,26.7627
1.04,0.056,0.02767018677,0.05533331201,0.01601671282,0.9734653997,25.7743
1.04,0.057,0.02816445189,0.05632145705,0.01630271257,0.9724782192,24.8372
1.04,0.058,0.02865872523,0.05730960476,0.01658871163,0.9714711246,23.9481
1.04,0.059,0.02915300669,0.05829775471,0.01687470987,0.9704439552,23.1037
1.04,0.060,0.02964729689,0.05928590788,0.01716070753,0.9693965554,22.3010
1.04,0.061,0.03014159574,0.06027406385,0.01744670448,0.9683287505,21.5373
1.04,0.062,0.03063590337,0.06126222266,0.0177327007,0.9672403725,20.8101
1.04,0.063,0.03113021994,0.06225038437,0.01801869618,0.9661312401,20.1171
1.04,0.064,0.03162454559,0.06323854902,0.01830469091,0.9650011682,19.4562
1.04,0.065,0.03211888047,0.06422671665,0.01859068488,0.9638499608,18.8255
1.04,0.066,0.03261322471,0.06521488732,0.01887667808,0.9626774213,18.2230
1.04,0.067,0.03310757847,0.06620306107,0.01916267049,0.9614833421,17.6472
1.04,0.068,0.03360194188,0.06719123794,0.01944866211,0.9602674996,17.0964
1.04,0.069,0.0340963151,0.06817941798,0.01973465293,0.9590296776,16.5693
1.04,0.070,0.03459069826,0.06916760124,0.02002064293,0.9577696474,16.0644
1.04,0.071,0.03508509152,0.07015578776,0.0203066321,0.9564871668,15.5806
1.04,0.072,0.035579495,0.07114397759,0.02059262043,0.9551819721,15.1166
1.04,0.073,0.03607390887,0.07213217078,0.02087860791,0.9538538201,14.6714
1.04,0.074,0.03656833326,0.07312036737,0.02116459453,0.9525024263,14.2439
1.04,0.075,0.03706276832,0.0741085674,0.02145058028,0.9511275249,13.8333
1.04,0.076,0.0375572142,0.07509677094,0.02173656515,0.9497288076,13.4386
1.04,0.077,0.03805167103,0.07608497801,0.02202254913,0.9483059790,13.0590
1.04,0.078,0.03854613896,0.07707318866,0.0223085322,0.9468587188,12.6938
1.04,0.079,0.03904061814,0.07806140295,0.02259451436,0.9453866938,12.3421
1.04,0.080,0.03953510871,0.07904962092,0.0228804956,0.9438895624,12.0034
1.04,0.081,0.04002961082,0.08003784261,0.0231664759,0.9423669689,11.6769
1.04,0.082,0.04052412461,0.08102606807,0.02345245525,0.9408185229,11.3621
1.04,0.083,0.04101865022,0.08201429735,0.02373843365,0.9392438502,11.0585
1.04,0.084,0.04151318781,0.08300253049,0.02402441109,0.9376425303,10.7654
1.04,0.085,0.0420077375,0.08399076754,0.02431038754,0.9360141412,10.4824
1.04,0.086,0.04250229946,0.08497900854,0.02459636301,0.9343582282,10.2090
1.04,0.087,0.04299687382,0.08596725353,0.02488233749,0.9326743304,9.9448
1.04,0.088,0.04349146073,0.08695550258,0.02516831095,0.9309619532,9.6894
1.04,0.089,0.04398606033,0.08794375571,0.0254542834,0.9292205779,9.4422
1.04,0.090,0.04448067277,0.08893201299,0.02574025482,0.9274496644,9.2031
1.04,0.091,0.04497529819,0.08992027444,0.0260262252,0.9256486565,8.9716
1.04,0.092,0.04546993674,0.09090854012,0.02631219453,0.9238169367,8.7473
1.04,0.093,0.04596458856,0.09189681008,0.02659816281,0.9219538962,8.5300
1.04,0.094,0.0464592538,0.09288508435,0.02688413002,0.9200588599,8.3193
1.04,0.095,0.0469539326,0.093873363,0.02717009615,0.9181311473,8.1150
1.04,0.096,0.0474486251,0.09486164605,0.02745606119,0.9161700015,7.9169
1.04,0.097,0.04794333146,0.09584993355,0.02774202514,0.9141746710,7.7245
1.04,0.098,0.04843805181,0.09683822556,0.02802798797,0.9121443109,7.5377
1.04,0.099,0.04893278631,0.09782652212,0.02831394969,0.9100780701,7.3563
1.04,0.100,0.04942753509,0.09881482327,0.02859991029,0.9079750149,7.1800
1.04,0.101,0.0499222983,0.09980312906,0.02888586975,0.9058341698,7.0086
1.04,0.102,0.05041707609,0.1007914395,0.02917182806,0.9036544941,6.8420
1.04,0.103,0.0509118686,0.1017797547,0.02945778522,0.9014348776,6.6798
1.04,0.104,0.05140667597,0.1027680747,0.02974374122,0.8991741439,6.5220
1.04,0.105,0.05190149835,0.1037563995,0.03002969604,0.8968710336,6.3683
1.04,0.106,0.05239633589,0.1047447292,0.03031564967,0.8945241937,6.2186
1.04,0.107,0.05289118873,0.1057330637,0.03060160212,0.8921321789,6.0727
1.04,0.108,0.05338605702,0.1067214033,0.03088755336,0.8896934315,5.9305
1.04,0.109,0.0538809409,0.1077097478,0.0311735034,0.8872062797,5.7918
1.04,0.110,0.05437584051,0.1086980973,0.03145945221,0.8846689373,5.6564
1.04,0.111,0.05487075601,0.109686452,0.0317453998,0.8820794345,5.5243
1.04,0.112,0.05536568753,0.1106748118,0.03203134615,0.8794356740,5.3952
1.04,0.113,0.05586063522,0.1116631768,0.03231729125,0.8767353507,5.2691
1.04,0.114,0.05635559923,0.112651547,0.03260323509,0.8739759770,5.1458
1.04,0.115,0.0568505797,0.1136399225,0.03288917768,0.8711548114,5.0252
1.04,0.116,0.05734557677,0.1146283033,0.03317511899,0.8682688676,4.9071
1.04,0.117,0.0578405906,0.1156166894,0.03346105901,0.8653148471,4.7915
1.04,0.118,0.05833562133,0.116605081,0.03374699775,0.8622890974,4.6782
1.04,0.119,0.05883066909,0.117593478,0.03403293519,0.8591875974,4.5672
1.04,0.120,0.05932573405,0.1185818805,0.03431887133,0.8560058418,4.4582
1.04,0.121,0.05982081634,0.1195702886,0.03460480615,0.8527387891,4.3512
1.04,0.122,0.06031591611,0.1205587022,0.03489073964,0.8493807822,4.2460
1.04,0.123,0.0608110335,0.1215471215,0.0351766718,0.8459253781,4.1425
1.04,0.124,0.06130616866,0.1225355464,0.03546260263,0.8423652631,4.0407
1.04,0.125,0.06180132174,0.1235239771,0.0357485321,0.8386920296,3.9403
1.04,0.126,0.06229649287,0.1245124135,0.03603446022,0.8348959638,3.8413
1.04,0.127,0.06279168221,0.1255008558,0.03632038698,0.8309656566,3.7434
1.04,0.128,0.06328688991,0.1264893039,0.03660631236,0.8268876892,3.6465
1.04,0.129,0.0637821161,0.1274777579,0.03689223636,0.8226460339,3.5504
1.04,0.130,0.06427736093,0.1284662178,0.03717815898,0.8182211845,3.4550
1.04,0.131,0.06477262455,0.1294546837,0.0374640802,0.8135892099,3.3599
1.04,0.132,0.0652679071,0.1304431557,0.03775000002,0.8087199948,3.2649
1.04,0.133,0.06576320873,0.1314316337,0.03803591843,0.8035748460,3.1696
1.04,0.134,0.06625852958,0.1324201179,0.03832183542,0.7981025953,3.0736
1.04,0.135,0.06675386977,0.1334086081,0.03860775096,0.7922330474,2.9762
1.04,0.136,0.06724922951,0.1343971046,0.03889366509,0.7858652868,2.8765
1.04,0.137,0.06774460891,0.1353856074,0.03917957779,0.7788447502,2.7732
1.04,0.138,0.06824000812,0.1363741165,0.03946548903,0.7709117310,2.6641
1.04,0.139,0.06873542728,0.1373626319,0.03975139882,0.7615608975,2.5447
1.04,0.140,0.06923086654,0.1383511537,0.04003730715,0.7494921379,2.4038
1.04,0.141,0.06972632605,0.139339682,0.04032321402,0.7227071376,2.1344
1.04,0.142,0.07022180594,0.1403282167,0.04060911941,0.7208723226,2.1178
1.04,0.143,0.07071730637,0.1413167579,0.04089502331,0.7208474880,2.1176
1.04,0.144,0.07121282749,0.1423053057,0.04118092573,0.7208224670,2.1174
1.04,0.145,0.07170836943,0.1432938602,0.04146682665,0.7207972631,2.1171
1.04,0.146,0.07220393234,0.1442824212,0.04175272608,0.7207718736,2.1169
1.04,0.147,0.07269951638,0.145270989,0.04203862399,0.7207462972,2.1167
1.04,0.148,0.07319512168,0.1462595635,0.04232452039,0.7207205372,2.1165
1.04,0.149,0.07369074839,0.1472481447,0.04261041527,0.7206945898,2.1162
1.04,0.150,0.07418639666,0.1482367328,0.04289630862,0.7206684550,2.1160
1.04,0.151,0.07468206664,0.1492253278,0.04318220044,0.7206421359,2.1158
1.04,0.152,0.07517775846,0.1502139297,0.04346809072,0.7206156295,2.1155
1.04,0.153,0.07567347228,0.1512025385,0.04375397945,0.7205889352,2.1153
1.04,0.154,0.07616920825,0.1521911544,0.04403986664,0.7205620528,2.1150
1.04,0.155,0.0766649665,0.1531797772,0.04432575226,0.7205349865,2.1148
1.04,0.156,0.07716074718,0.1541684072,0.04461163633,0.7205077300,2.1145
1.04,0.157,0.07765655045,0.1551570443,0.04489751882,0.7204802871,2.1143
1.04,0.158,0.07815237644,0.1561456886,0.04518339974,0.7204526543,2.1141
1.04,0.159,0.07864822531,0.1571343401,0.04546927909,0.7204248337,2.1138
1.04,0.160,0.0791440972,0.1581229989,0.04575515685,0.7203968245,2.1136
1.04,0.161,0.07963999225,0.1591116649,0.04604103301,0.7203686279,2.1133
1.04,0.162,0.08013591061,0.1601003383,0.04632690759,0.7203402398,2.1130
1.04,0.163,0.08063185244,0.1610890191,0.04661278056,0.7203116633,2.1128
1.04,0.164,0.08112781787,0.1620777074,0.04689865193,0.7202828991,2.1125
1.04,0.165,0.08162380705,0.1630664031,0.04718452169,0.7202539433,2.1123
1.04,0.166,0.08211982013,0.1640551063,0.04747038983,0.7202247980,2.1120
1.04,0.167,0.08261585725,0.1650438171,0.04775625635,0.7201954610,2.1118
1.04,0.168,0.08311191857,0.1660325355,0.04804212125,0.7201659350,2.1115
1.04,0.169,0.08360800422,0.1670212616,0.04832798452,0.7201362194,2.1112
1.04,0.170,0.08410411436,0.1680099953,0.04861384616,0.7201063097,2.1110
1.04,0.171,0.08460024913,0.1689987368,0.04889970616,0.7200762087,2.1107
1.04,0.172,0.08509640868,0.169987486,0.04918556451,0.7200459178,2.1104
1.04,0.173,0.08559259316,0.1709762431,0.04947142122,0.7200154351,2.1101
1.04,0.174,0.0860888027,0.1719650081,0.04975727628,0.7199847589,2.1099
1.04,0.175,0.08658503746,0.1729537809,0.05004312969,0.7199538904,2.1096
1.04,0.176,0.08708129759,0.1739425617,0.05032898143,0.7199228296,2.1093
1.04,0.177,0.08757758323,0.1749313505,0.05061483152,0.7198915770,2.1090
1.04,0.178,0.08807389453,0.1759201473,0.05090067994,0.7198601313,2.1088
1.04,0.179,0.08857023164,0.1769089522,0.05118652669,0.7198284913,2.1085
1.04,0.180,0.08906659469,0.1778977652,0.05147237177,0.7197966557,2.1082
1.04,0.181,0.08956298385,0.1788865864,0.05175821517,0.7197646276,2.1079
1.04,0.182,0.09005939926,0.1798754158,0.05204405689,0.7197324061,2.1076
1.04,0.183,0.09055584106,0.1808642534,0.05232989693,0.7196999891,2.1073
1.04,0.184,0.0910523094,0.1818530993,0.05261573528,0.7196673793,2.1070
1.04,0.185,0.09154880442,0.1828419536,0.05290157195,0.7196345693,2.1068
1.04,0.186,0.09204532629,0.1838308162,0.05318740692,0.7196015684,2.1065
1.04,0.187,0.09254187513,0.1848196872,0.0534732402,0.7195683701,2.1062
1.04,0.188,0.09303845111,0.1858085667,0.05375907178,0.7195349765,2.1059
1.04,0.189,0.09353505436,0.1867974547,0.05404490166,0.7195013852,2.1056
1.04,0.190,0.09403168504,0.1877863512,0.05433072984,0.7194676004,2.1053
1.04,0.191,0.09452834328,0.1887752563,0.05461655631,0.7194336165,2.1050
1.04,0.192,0.09502502925,0.18976417,0.05490238108,0.7193994358,2.1047
1.04,0.193,0.09552174309,0.1907530924,0.05518820414,0.7193650576,2.1044
1.04,0.194,0.09601848493,0.1917420235,0.05547402549,0.7193304823,2.1041
1.04,0.195,0.09651525494,0.1927309633,0.05575984512,0.7192957082,2.1037
1.04,0.196,0.09701205326,0.1937199119,0.05604566304,0.7192607355,2.1034
1.04,0.197,0.09750888004,0.1947088694,0.05633147925,0.7192255655,2.1031
1.04,0.198,0.09800573542,0.1956978357,0.05661729373,0.7191901957,2.1028
1.04,0.199,0.09850261955,0.196686811,0.0569031065,0.7191546275,2.1025
1.04,0.200,0.09899953258,0.1976757952,0.05718891754,0.7191188594,2.1022
1.04,0.201,0.09949647466,0.1986647884,0.05747472686,0.7190828909,2.1019
1.04,0.202,0.09999344593,0.1996537906,0.05776053446,0.7190467225,2.1015
1.04,0.203,0.1004904465,0.2006428019,0.05804634034,0.7190103541,2.1012
1.04,0.204,0.1009874766,0.2016318224,0.05833214448,0.7189737864,2.1009
1.04,0.205,0.1014845364,0.202620852,0.05861794691,0.7189370170,2.1006
1.04,0.206,0.1019816259,0.2036098908,0.0589037476,0.7189000452,2.1002
1.04,0.207,0.1024787454,0.2045989388,0.05918954657,0.7188628707,2.0999
1.04,0.208,0.1029758949,0.2055879961,0.05947534381,0.7188254967,2.0996
1.04,0.209,0.1034730747,0.2065770628,0.05976113932,0.7187879191,2.0992
1.04,0.210,0.1039702849,0.2075661388,0.0600469331,0.7187501396,2.0989
1.04,0.211,0.1044675256,0.2085552242,0.06033272516,0.7187121583,2.0986
1.04,0.212,0.1049647969,0.2095443191,0.06061851548,0.7186739720,2.0982
1.04,0.213,0.1054620991,0.2105334235,0.06090430408,0.7186355822,2.0979
1.04,0.214,0.1059594322,0.2115225373,0.06119009095,0.7185969906,2.0976
1.04,0.215,0.1064567965,0.2125116608,0.06147587609,0.7185581934,2.0972
1.04,0.216,0.106954192,0.2135007939,0.0617616595,0.7185191910,2.0969
1.04,0.217,0.107451619,0.2144899366,0.06204744119,0.7184799862,2.0965
1.04,0.218,0.1079490775,0.215479089,0.06233322115,0.7184405744,2.0962
1.04,0.219,0.1084465677,0.2164682511,0.06261899938,0.7184009564,2.0958
1.04,0.220,0.1089440898,0.217457423,0.06290477589,0.7183611348,2.0955
1.04,0.221,0.1094416439,0.2184466047,0.06319055068,0.7183211060,2.0951
1.04,0.222,0.1099392302,0.2194357963,0.06347632374,0.7182808703,2.0948
1.04,0.223,0.1104368488,0.2204249977,0.06376209509,0.7182404305,2.0944
1.04,0.224,0.1109344998,0.2214142091,0.06404786471,0.7181997803,2.0941
1.04,0.225,0.1114321834,0.2224034304,0.06433363262,0.7181589264,2.0937
1.04,0.226,0.1119298998,0.2233926618,0.06461939881,0.7181178602,2.0933
1.04,0.227,0.1124276491,0.2243819032,0.06490516329,0.7180765903,2.0930
1.04,0.228,0.1129254314,0.2253711547,0.06519092605,0.7180351100,2.0926
1.04,0.229,0.113423247,0.2263604163,0.06547668711,0.7179934204,2.0922
1.04,0.230,0.1139210958,0.2273496881,0.06576244645,0.7179515222,2.0919
1.04,0.231,0.1144189782,0.2283389701,0.06604820409,0.7179094144,2.0915
1.04,0.232,0.1149168942,0.2293282623,0.06633396003,0.7178670973,2.0911
1.04,0.233,0.1154148441,0.2303175649,0.06661971427,0.7178245705,2.0908
1.04,0.234,0.1159128278,0.2313068777,0.06690546681,0.7177818320,2.0904
1.04,0.235,0.1164108457,0.2322962009,0.06719121766,0.7177388840,2.0900
1.04,0.236,0.1169088978,0.2332855346,0.06747696682,0.7176957248,2.0896
1.04,0.237,0.1174069843,0.2342748786,0.06776271428,0.7176523535,2.0892
1.04,0.238,0.1179051053,0.2352642332,0.06804846006,0.7176087684,2.0889
1.04,0.239,0.118403261,0.2362535982,0.06833420416,0.7175649761,2.0885
1.04,0.240,0.1189014516,0.2372429739,0.06861994659,0.7175209659,2.0881
1.04,0.241,0.1193996772,0.2382323601,0.06890568733,0.7174767461,2.0877
1.04,0.242,0.1198979379,0.239221757,0.06919142641,0.7174323127,2.0873
1.04,0.243,0.1203962338,0.2402111645,0.06947716382,0.7173876648,2.0869
1.04,0.244,0.1208945653,0.2412005828,0.06976289957,0.7173428035,2.0865
1.04,0.245,0.1213929323,0.2421900118,0.07004863366,0.7172977277,2.0861
1.04,0.246,0.121891335,0.2431794516,0.0703343661,0.7172524369,2.0857
1.04,0.247,0.1223897736,0.2441689022,0.07062009689,0.7172069302,2.0853
1.04,0.248,0.1228882483,0.2451583637,0.07090582603,0.7171612113,2.0849
1.04,0.249,0.1233867592,0.2461478361,0.07119155353,0.7171152722,2.0845
1.04,0.250,0.1238853064,0.2471373195,0.0714772794,0.7170691204,2.0841
1.04,0.251,0.12438389,0.2481268138,0.07176300364,0.7170227528,2.0837
1.04,0.252,0.1248825104,0.2491163191,0.07204872626,0.7169761664,2.0833
1.04,0.253,0.1253811675,0.2501058356,0.07233444725,0.7169293614,2.0829
1.04,0.254,0.1258798615,0.2510953631,0.07262016664,0.7168823396,2.0825
1.04,0.255,0.1263785926,0.2520849017,0.07290588441,0.7168351016,2.0821
1.04,0.256,0.126877361,0.2530744515,0.07319160059,0.7167876455,2.0817
1.04,0.257,0.1273761667,0.2540640126,0.07347731516,0.7167399687,2.0813
1.04,0.258,0.12787501,0.2550535848,0.07376302815,0.7166920729,2.0808
1.04,0.259,0.128373891,0.2560431684,0.07404873956,0.7166439577,2.0804
1.04,0.260,0.1288728098,0.2570327633,0.07433444939,0.7165956226,2.0800
1.04,0.261,0.1293717666,0.2580223695,0.07462015764,0.7165470688,2.0796
1.04,0.262,0.1298707615,0.2590119872,0.07490586434,0.7164982946,2.0792
1.04,0.263,0.1303697947,0.2600016162,0.07519156948,0.7164492975,2.0787
1.04,0.264,0.1308688664,0.2609912568,0.07547727306,0.7164000813,2.0783
1.04,0.265,0.1313679767,0.2619809088,0.07576297511,0.7163506395,2.0779
1.04,0.266,0.1318671256,0.2629705724,0.07604867562,0.7163009779,2.0774
1.04,0.267,0.1323663135,0.2639602476,0.0763343746,0.7162510933,2.0770
1.04,0.268,0.1328655405,0.2649499344,0.07662007207,0.7162009874,2.0766
1.04,0.269,0.1333648066,0.2659396329,0.07690576802,0.7161506576,2.0761
1.04,0.270,0.133864112,0.2669293431,0.07719146247,0.7161001008,2.0757
1.04,0.271,0.134363457,0.2679190649,0.07747715542,0.7160493245,2.0753
1.04,0.272,0.1348628416,0.2689087986,0.07776284688,0.7159983228,2.0748
1.04,0.273,0.135362266,0.2698985441,0.07804853686,0.7159470943,2.0744
1.04,0.274,0.1358617304,0.2708883014,0.07833422538,0.7158956387,2.0739
1.04,0.275,0.1363612348,0.2718780705,0.07861991243,0.7158439609,2.0735
1.04,0.276,0.1368607795,0.2728678516,0.07890559803,0.7157920574,2.0730
1.04,0.277,0.1373603646,0.2738576447,0.07919128218,0.7157399270,2.0726
1.04,0.278,0.1378599902,0.2748474497,0.0794769649,0.7156875688,2.0721
1.04,0.279,0.1383596566,0.2758372667,0.07976264619,0.7156349837,2.0717
1.04,0.280,0.1388593638,0.2768270958,0.08004832607,0.7155821713,2.0712
1.04,0.281,0.139359112,0.277816937,0.08033400454,0.7155291267,2.0707
1.04,0.282,0.1398589014,0.2788067903,0.08061968162,0.7154758611,2.0703
1.04,0.283,0.1403587321,0.2797966558,0.08090535731,0.7154223611,2.0698
1.04,0.284,0.1408586042,0.2807865335,0.08119103162,0.7153686339,2.0694
1.04,0.285,0.141358518,0.2817764234,0.08147670457,0.7153146780,2.0689
1.04,0.286,0.1418584735,0.2827663256,0.08176237616,0.7152604924,2.0684
1.04,0.287,0.142358471,0.2837562401,0.08204804641,0.7152060739,2.0680
1.04,0.288,0.1428585105,0.284746167,0.08233371533,0.7151514243,2.0675
1.04,0.289,0.1433585922,0.2857361062,0.08261938292,0.7150965421,2.0670
1.04,0.290,0.1438587163,0.2867260578,0.08290504921,0.7150414325,2.0665
1.04,0.291,0.1443588829,0.2877160219,0.08319071419,0.7149860854,2.0661
1.04,0.292,0.1448590922,0.2887059985,0.08347637788,0.7149305110,2.0656
1.04,0.293,0.1453593444,0.2896959875,0.0837620403,0.7148747026,2.0651
1.04,0.294,0.1458596395,0.2906859892,0.08404770145,0.7148186581,2.0646
1.04,0.295,0.1463599778,0.2916760034,0.08433336135,0.7147623818,2.0641
1.04,0.296,0.1468603593,0.2926660302,0.08461902001,0.7147058721,2.0636
1.04,0.297,0.1473607843,0.2936560697,0.08490467745,0.7146491257,2.0632
1.04,0.298,0.1478612528,0.2946461219,0.08519033367,0.7145921431,2.0627
1.04,0.299,0.1483617651,0.2956361868,0.08547598868,0.7145349285,2.0622
1.04,0.300,0.1488623213,0.2966262645,0.08576164251,0.7144774758,2.0617
1.04,0.301,0.1493629216,0.297616355,0.08604729516,0.7144197880,2.0612
1.04,0.302,0.149863566,0.2986064583,0.08633294664,0.7143618602,2.0607
1.04,0.303,0.1503642548,0.2995965744,0.08661859697,0.7143036971,2.0602
1.04,0.304,0.1508649881,0.3005867034,0.08690424618,0.7142452949,2.0597
1.04,0.305,0.1513657661,0.3015768454,0.08718989425,0.7141866609,2.0592
1.04,0.306,0.1518665889,0.3025670004,0.08747554123,0.7141277824,2.0587
1.04,0.307,0.1523674567,0.3035571683,0.0877611871,0.7140686687,2.0582
1.04,0.308,0.1528683695,0.3045473493,0.0880468319,0.7140093111,2.0577
1.04,0.309,0.1533693277,0.3055375434,0.08833247563,0.7139497184,2.0572
1.04,0.310,0.1538703312,0.3065277505,0.08861811831,0.7138898835,2.0567
1.04,0.311,0.1543713804,0.3075179708,0.08890375996,0.7138298051,2.0561
1.04,0.312,0.1548724752,0.3085082042,0.08918940059,0.7137694850,2.0556
1.04,0.313,0.155373616,0.3094984508,0.08947504021,0.7137089273,2.0551
1.04,0.314,0.1558748028,0.3104887107,0.08976067884,0.7136481270,2.0546
1.04,0.315,0.1563760358,0.3114789839,0.0900463165,0.7135870810,2.0541
1.04,0.316,0.1568773151,0.3124692703,0.09033195321,0.7135257970,2.0535
1.04,0.317,0.157378641,0.3134595701,0.09061758897,0.7134642672,2.0530
1.04,0.318,0.1578800134,0.3144498832,0.0909032238,0.7134024954,2.0525
1.04,0.319,0.1583814327,0.3154402097,0.09118885773,0.7133404771,2.0520
1.04,0.320,0.158882899,0.3164305497,0.09147449076,0.7132782171,2.0514
1.04,0.321,0.1593844123,0.3174209031,0.09176012292,0.7132157097,2.0509
1.04,0.322,0.159885973,0.31841127,0.09204575421,0.7131529544,2.0504
1.04,0.323,0.160387581,0.3194016504,0.09233138467,0.7130899560,2.0498
1.04,0.324,0.1608892367,0.3203920444,0.0926170143,0.7130267123,2.0493
1.04,0.325,0.16139094,0.321382452,0.09290264313,0.7129632178,2.0488
1.04,0.326,0.1618926913,0.3223728732,0.09318827117,0.7128994811,2.0482
1.04,0.327,0.1623944906,0.3233633081,0.09347389844,0.7128354936,2.0477
1.04,0.328,0.162896338,0.3243537566,0.09375952495,0.7127712582,2.0471
1.04,0.329,0.1633982339,0.3253442189,0.09404515073,0.7127067701,2.0466
1.04,0.330,0.1639001782,0.3263346949,0.09433077579,0.7126420384,2.0460
1.04,0.331,0.1644021712,0.3273251847,0.09461640016,0.7125770540,2.0455
1.04,0.332,0.164904213,0.3283156883,0.09490202385,0.7125118206,2.0449
1.04,0.333,0.1654063038,0.3293062058,0.09518764688,0.7124463367,2.0444
