beta,alpha_p,q,alpha_h,s_real,T,v,q_over_T,lam_max,N_half,lam1_re,lam1_im,lam2_re,lam2_im,lam3_re,lam3_im,fixed_point_residual
0.1,0.097948717948718,0.195584347711295,0.0839686332698603,0.167739989341005,3.42268133017898,0.0490083572379299,0.0571436043393111,0.900934882654209,6.64428607511481,0.900934882654209,0,-0.477194773614966,0,-3.57821168887111e-10,0,2.61090852951458e-13
0.1,0.1,0.199666833293656,0.0857356513205573,0.171261310287109,3.42280145784359,0.0500354205163294,0.0583343310305381,0.896833953473291,6.36589119490914,0.896833953473291,0,-0.477965724943873,0,-3.56717140955552e-10,0,2.74358484930121e-13
0.1,0.107954545454545,0.215489961173112,0.0925929490061023,0.184921397619079,3.42328801675986,0.0540186501146656,0.0629482416080995,0.880207643006305,5.43229686311249,0.880207643006305,0,-0.481153181177141,0,-3.61826725781347e-10,0,2.23650087611802e-13
0.1,0.115909090909091,0.231299454041693,0.0994587923009339,0.198589796274747,3.42380672107035,0.0580026305377028,0.0675562240760437,0.862455407991813,4.6843184261658,0.862455407991813,0,-0.484669758762947,0,-3.5372805151473e-10,0,2.57178599738242e-13
0.1,0.123863636363636,0.24709431156228,0.106333795087415,0.212267049007602,3.42435643352972,0.0619874283322788,0.0721578831989701,0.843612639104999,4.07585350927124,0.843612639104999,0,-0.488536627255401,0,-3.58164139227565e-10,0,2.93680483691127e-13
0.1,0.131818181818182,0.262873534323796,0.113218567667047,0.225953683334358,3.42493593093577,0.0659731124583761,0.0767528326440761,0.823718373370464,3.57427617282422,0.823718373370464,0,-0.49277730825001,0,-3.59186561524293e-10,0,3.3340841208527e-13
0.1,0.139772727272727,0.278636123904446,0.120113716447473,0.239650210371482,3.42554390313232,0.0699597544647861,0.0813406956044733,0.802815532533942,3.15597226538128,0.802815532533942,0,-0.497417852992714,0,-3.58752539380555e-10,0,3.76692033185024e-13
0.1,0.147727272727273,0.294381082934889,0.127019843611483,0.253357123640177,3.42617895196794,0.0739474286638336,0.0859211054243975,0.780951175289621,2.80350978977468,0.780951175289621,0,-0.502487029773823,0,-3.63103274358761e-10,0,4.25403121421827e-13
0.1,0.155681818181818,0.31010741516135,0.133937546771079,0.267074897846613,3.42683959021468,0.0779362123074695,0.0904937062262441,0.758176757466356,2.50379409491869,0.758176757466356,0,-0.508016512946776,0,-3.58940136243196e-10,0,4.69716158369153e-13
0.1,0.163636363636364,0.325814125508653,0.140867418605736,0.280803987636341,3.42752424045178,0.0819261857647223,0.0950581535393337,0.734548395841654,2.24683480574678,0.734548395841654,0,-0.514041067441689,0,-3.61014359488493e-10,0,5.22803005243165e-13
0.1,0.171590909090909,0.341500220143186,0.147810046484108,0.294544826322224,3.42823123391947,0.0859174327005573,0.0996141149302674,0.710127115997136,2.02490307546798,0.710127115997136,0,-0.520598737259205,0,-3.6406140914182e-10,0,5.76220500029043e-13
0.1,0.179545454545455,0.357164706535787,0.154766012068404,0.308297824585184,3.42895880935029,0.0899100402560974,0.104161270634645,0.68497911522223,1.83194440571829,0.68497911522223,0,-0.527730989547852,0,-3.54846199463222e-10,0,6.28939132824543e-13
0.1,0.1875,0.37280659352454,0.161735890900581,0.322063369147026,3.42970511178292,0.0939040992301528,0.108699314189941,0.659175952484853,1.66316160176559,0.659175952484853,0,-0.535482848283165,0,-3.58829808476546e-10,0,6.94259401548781e-13
0.1,0.195454545454545,0.388424891377497,0.168720251969735,0.335841821415131,3.43046819136582,0.097899704262064,0.113227953069242,0.632794731901215,1.51471430055402,0.632794731901215,0,-0.543902963027515,0,-3.60849322665939e-10,0,7.58656651907369e-13
0.1,0.203409090909091,0.404018611855301,0.175719657259954,0.349633516098691,3.4312460021596,0.101896954015723,0.117746909315454,0.605918192239408,1.38349886792755,0.605918192239408,0,-0.553043601586223,0,-3.66327192849577e-10,0,8.24799236116845e-13
0.1,0.211363636363636,0.419586768273711,0.182734661278066,0.363438759796553,3.43203640094528,0.10589595136475,0.122255920175597,0.578634716398277,1.26698518514569,0.578634716398277,0,-0.562960547408961,0,-3.50951394049742e-10,0,8.93842702851282e-13
