s,v,T,P,alpha,cos2alpha,lam_max,recovery_margin,N_half,lam1_re,lam1_im,lam2_re,lam2_im,eig_type,stable
0.424437,0.122604,3.461852,0.0482971552134816,0.213844612666418,0.9099266165155,0.70533615,0.29466385,1.9856,0.40465676,0.57771272,0.40465676,-0.57771272,complex,1
0.424812,0.122712,3.461862,0.0483852173322927,0.214036487042361,0.909767382328,0.70530213,0.29469787,1.9854,0.40404522,0.57809909,0.40404522,-0.57809909,complex,1
0.425188,0.12282,3.461871,0.048473602238303,0.214228881118184,0.909607582328,0.70526803,0.29473197,1.9851,0.40343319,0.57848479,0.40343319,-0.57848479,complex,1
0.425563,0.122928,3.46188,0.0485618398271134,0.214420771529229,0.9094480665155,0.70523396,0.29476604,1.9848,0.40282075,0.57886992,0.40282075,-0.57886992,complex,1
0.425938,0.123036,3.461889,0.0486501650761967,0.214612669959263,0.909288410078,0.70519984,0.29480016,1.9845,0.40220785,0.5792544,0.40220785,-0.5792544,complex,1
0.426313,0.123144,3.461898,0.0487385780136384,0.214804576416359,0.9091286130155,0.70516563,0.29483437,1.9843,0.40159447,0.57963821,0.40159447,-0.57963821,complex,1
0.426688,0.123252,3.461907,0.0488270786675581,0.214996490908594,0.908968675328,0.70513139,0.29486861,1.984,0.40098062,0.58002139,0.40098062,-0.58002139,complex,1
0.427064,0.12336,3.461916,0.0489159034191688,0.215188925248234,0.908808169952,0.70509715,0.29490285,1.9837,0.40036635,0.58040397,0.40036635,-0.58040397,complex,1
0.427439,0.123468,3.461925,0.049004579824638,0.215380855856465,0.9086479506395,0.7050628,0.2949372,1.9834,0.39975158,0.58078587,0.39975158,-0.58078587,complex,1
0.427814,0.123577,3.461934,0.0490933440312237,0.2155727945241,0.908487590702,0.70502847,0.29497153,1.9832,0.39913639,0.58116717,0.39913639,-0.58116717,complex,1
0.428189,0.123685,3.461944,0.0491821960671821,0.215764741259227,0.9083270901395,0.70499407,0.29500593,1.9829,0.39852073,0.58154782,0.39852073,-0.58154782,complex,1
0.428564,0.123793,3.461953,0.0492711359608037,0.215956696069937,0.908166448952,0.70495963,0.29504037,1.9826,0.39790462,0.58192783,0.39790462,-0.58192783,complex,1
0.428939,0.123901,3.461962,0.049360163740413,0.216148658964322,0.9080056671395,0.70492515,0.29507485,1.9823,0.39728805,0.5823072,0.39728805,-0.5823072,complex,1
0.429315,0.124009,3.461971,0.0494495171937764,0.216341141883932,0.9078443153875,0.70489062,0.29510938,1.982,0.39667102,0.58268593,0.39667102,-0.58268593,complex,1
0.42969,0.124117,3.46198,0.049538721065024,0.216533120991569,0.90768325195,0.70485607,0.29514393,1.9818,0.39605355,0.58306403,0.39605355,-0.58306403,complex,1
0.430065,0.124225,3.461989,0.0496280129075146,0.2167251082072,0.9075220478875,0.70482146,0.29517854,1.9815,0.39543561,0.58344149,0.39543561,-0.58344149,complex,1
0.43044,0.124333,3.461998,0.0497173927497104,0.216917103538929,0.9073607032,0.70478681,0.29521319,1.9812,0.39481723,0.5838183,0.39481723,-0.5838183,complex,1
0.430815,0.124441,3.462007,0.0498068606201074,0.217109106994864,0.9071992178875,0.70475212,0.29524788,1.9809,0.39419839,0.58419448,0.39419839,-0.58419448,complex,1
0.431191,0.124549,3.462016,0.0498966554807896,0.217301630624896,0.9070371607595,0.70471739,0.29528261,1.9807,0.39357909,0.58457001,0.39357909,-0.58457001,complex,1
0.431566,0.124657,3.462025,0.0499862997281482,0.217493650375297,0.906875393822,0.70468261,0.29531739,1.9804,0.39295934,0.58494491,0.39295934,-0.58494491,complex,1
0.431941,0.124765,3.462034,0.0500760320894798,0.217685678274265,0.9067134862595,0.7046478,0.2953522,1.9801,0.39233914,0.58531916,0.39233914,-0.58531916,complex,1
0.432316,0.124873,3.462043,0.0501658525934187,0.217877714329922,0.906551438072,0.70461293,0.29538707,1.9798,0.39171848,0.58569277,0.39171848,-0.58569277,complex,1
0.432691,0.124981,3.462052,0.0502557612686335,0.218069758550388,0.9063892492595,0.70457803,0.29542197,1.9795,0.39109738,0.58606573,0.39109738,-0.58606573,complex,1
0.433067,0.125089,3.462061,0.0503459982534341,0.218262323094438,0.9062264867555,0.70454309,0.29545691,1.9793,0.39047581,0.58643806,0.39047581,-0.58643806,complex,1
0.433442,0.125197,3.46207,0.0504360835926603,0.218454383690729,0.906064016318,0.7045081,0.2954919,1.979,0.3898538,0.58680974,0.3898538,-0.58680974,complex,1
0.433817,0.125305,3.462079,0.0505262571894529,0.218646452476236,0.9059014052555,0.70447307,0.29552693,1.9787,0.38923134,0.58718078,0.38923134,-0.58718078,complex,1
0.434192,0.125413,3.462088,0.050616519072619,0.218838529459094,0.905738653568,0.704438,0.295562,1.9784,0.38860843,0.58755118,0.38860843,-0.58755118,complex,1
0.434567,0.125521,3.462097,0.0507068692710004,0.219030614647438,0.9055757612555,0.70440288,0.29559712,1.9781,0.38798506,0.58792092,0.38798506,-0.58792092,complex,1
0.434942,0.125629,3.462106,0.0507973078134737,0.219222708049409,0.905412728318,0.70436773,0.29563227,1.9779,0.38736125,0.58829003,0.38736125,-0.58829003,complex,1
0.435318,0.125737,3.462115,0.0508880762522288,0.219415321955145,0.905249119438,0.70433252,0.29566748,1.9776,0.38673698,0.58865849,0.38673698,-0.58865849,complex,1
0.435693,0.125846,3.462124,0.0509786918054318,0.219607431830758,0.9050858048755,0.70429728,0.29570272,1.9773,0.38611226,0.5890263,0.38611226,-0.5890263,complex,1
0.436068,0.125954,3.462133,0.0510693957896421,0.219799549944458,0.904922349688,0.704262,0.295738,1.977,0.3854871,0.58939346,0.3854871,-0.58939346,complex,1
0.436443,0.126062,3.462142,0.0511601882338754,0.219991676304395,0.9047587538755,0.70422667,0.29577333,1.9767,0.38486148,0.58975998,0.38486148,-0.58975998,complex,1
0.436818,0.12617,3.462151,0.0512510691671824,0.220183810918725,0.904595017438,0.7041913,0.2958087,1.9764,0.38423542,0.59012586,0.38423542,-0.59012586,complex,1
0.437194,0.126278,3.46216,0.0513422813222174,0.220376466187664,0.904430703182,0.70415589,0.29584411,1.9762,0.38360891,0.59049108,0.38360891,-0.59049108,complex,1
0.437569,0.126386,3.462168,0.0514333395571279,0.220568617357322,0.9042666851195,0.70412043,0.29587957,1.9759,0.38298195,0.59085565,0.38298195,-0.59085565,complex,1
0.437944,0.126494,3.462177,0.0515244863685509,0.220760776805876,0.904102526432,0.70408493,0.29591507,1.9756,0.38235454,0.59121958,0.38235454,-0.59121958,complex,1
0.438319,0.126602,3.462186,0.0516157217856768,0.220952944541492,0.9039382271195,0.70404939,0.29595061,1.9753,0.38172669,0.59158286,0.38172669,-0.59158286,complex,1
0.438694,0.12671,3.462195,0.0517070458377308,0.221145120572342,0.903773787182,0.7040138,0.2959862,1.975,0.38109838,0.59194549,0.38109838,-0.59194549,complex,1
0.43907,0.126818,3.462204,0.051798702439777,0.221337817409263,0.90360876755,0.70397817,0.29602183,1.9747,0.38046963,0.59230746,0.38046963,-0.59230746,complex,1
0.439445,0.126926,3.462213,0.0518902040860586,0.221530010077273,0.9034440459875,0.7039425,0.2960575,1.9744,0.37984043,0.59266879,0.37984043,-0.59266879,complex,1
0.43982,0.127034,3.462222,0.0519817944552328,0.221722211065066,0.9032791838,0.70390679,0.29609321,1.9742,0.37921079,0.59302946,0.37921079,-0.59302946,complex,1
0.440195,0.127142,3.462231,0.0520734735766654,0.221914420380821,0.9031141809875,0.70387103,0.29612897,1.9739,0.3785807,0.59338949,0.3785807,-0.59338949,complex,1
0.44057,0.12725,3.46224,0.0521652414797571,0.222106638032723,0.90294903755,0.70383523,0.29616477,1.9736,0.37795017,0.59374886,0.37795017,-0.59374886,complex,1
0.440945,0.127358,3.462248,0.052257098193944,0.222298864028961,0.9027837534875,0.70379937,0.29620063,1.9733,0.37731918,0.59410756,0.37731918,-0.59410756,complex,1
0.441321,0.127466,3.462257,0.0523492890556396,0.222491611013828,0.9026178874795,0.70376348,0.29623652,1.973,0.37668774,0.59446562,0.37668774,-0.59446562,complex,1
0.441696,0.127574,3.462266,0.052441323717492,0.222683853745617,0.902452321792,0.70372758,0.29627242,1.9727,0.3760559,0.59482306,0.3760559,-0.59482306,complex,1
0.442071,0.127682,3.462275,0.0525334472790378,0.222876104846344,0.9022866154795,0.7036916,0.2963084,1.9724,0.37542358,0.59517981,0.37542358,-0.59517981,complex,1
0.442446,0.12779,3.462284,0.052625659769854,0.223068364324209,0.902120768542,0.70365559,0.29634441,1.9722,0.37479081,0.59553592,0.37479081,-0.59553592,complex,1
0.442821,0.127898,3.462293,0.052717961219553,0.223260632187414,0.9019547809795,0.70361953,0.29638047,1.9719,0.37415761,0.59589137,0.37415761,-0.59589137,complex,1
0.443197,0.128006,3.462301,0.0528105981512788,0.223453421192079,0.9017882095955,0.7035834,0.2964166,1.9716,0.37352395,0.59624614,0.37352395,-0.59624614,complex,1
0.443572,0.128114,3.46231,0.0529030778451437,0.223645705873001,0.901621940408,0.7035473,0.2964527,1.9713,0.37288989,0.59660031,0.37288989,-0.59660031,complex,1
0.443947,0.128222,3.462319,0.0529956465870203,0.223837998963912,0.9014555305955,0.70351105,0.29648895,1.971,0.37225532,0.59695375,0.37225532,-0.59695375,complex,1
0.444322,0.12833,3.462328,0.0530883044066625,0.224030300473026,0.901288980158,0.70347484,0.29652516,1.9707,0.37162035,0.59730659,0.37162035,-0.59730659,complex,1
0.444697,0.128439,3.462337,0.05318105133386,0.224222610408561,0.9011222890955,0.70343861,0.29656139,1.9704,0.37098497,0.59765879,0.37098497,-0.59765879,complex,1
0.445073,0.128547,3.462345,0.0532741350804701,0.22441544163901,0.9009550123355,0.70340228,0.29659772,1.9701,0.37034911,0.59801029,0.37034911,-0.59801029,complex,1
0.445448,0.128655,3.462354,0.0533670605501081,0.224607768474579,0.900788039648,0.7033659,0.2966341,1.9699,0.36971279,0.59836113,0.36971279,-0.59836113,complex,1
0.445823,0.128763,3.462363,0.0534600752169631,0.224800103761264,0.9006209263355,0.70332946,0.29667054,1.9696,0.36907603,0.59871129,0.36907603,-0.59871129,complex,1
0.446198,0.128871,3.462372,0.0535531791109668,0.224992447507295,0.900453672398,0.70329305,0.29670695,1.9693,0.36843888,0.59906086,0.36843888,-0.59906086,complex,1
0.446573,0.128979,3.46238,0.0536463722620868,0.225184799720904,0.9002862778355,0.70325661,0.29674339,1.969,0.36780129,0.59940977,0.36780129,-0.59940977,complex,1
0.446948,0.129087,3.462389,0.0537396547003262,0.225377160410329,0.900118742648,0.70322,0.29678,1.9687,0.36716317,0.59975793,0.36716317,-0.59975793,complex,1
0.447324,0.129195,3.462398,0.0538332755665055,0.225570042579619,0.899950619512,0.70318342,0.29681658,1.9684,0.36652468,0.60010548,0.36652468,-0.60010548,complex,1
0.447699,0.129303,3.462406,0.0539267369074356,0.225762420268052,0.8997828026995,0.70314678,0.29685322,1.9681,0.36588573,0.60045236,0.36588573,-0.60045236,complex,1
0.448074,0.129411,3.462415,0.0540202876257891,0.225954806457049,0.899614845262,0.70311016,0.29688984,1.9678,0.36524638,0.60079862,0.36524638,-0.60079862,complex,1
0.448449,0.129519,3.462424,0.0541139277517124,0.226147201154858,0.8994467471995,0.70307344,0.29692656,1.9675,0.36460656,0.60114418,0.36460656,-0.60114418,complex,1
0.448824,0.129627,3.462433,0.0542076573153874,0.226339604369732,0.899278508512,0.7030367,0.2969633,1.9672,0.3639663,0.60148909,0.3639663,-0.60148909,complex,1
0.4492,0.129735,3.462441,0.0543017266507521,0.226532529219304,0.89910968,0.7029999,0.2970001,1.9669,0.36332561,0.60183333,0.36332561,-0.60183333,complex,1
0.449575,0.129843,3.46245,0.0543956354193224,0.226724949515841,0.8989411596875,0.70296305,0.29703695,1.9666,0.36268448,0.60217691,0.36268448,-0.60217691,complex,1
0.44995,0.129951,3.462459,0.0544896337164864,0.226917378354238,0.89877249875,0.70292617,0.29707383,1.9664,0.36204291,0.60251982,0.36204291,-0.60251982,complex,1
0.450325,0.130059,3.462467,0.0545837215725698,0.227109815742759,0.8986036971875,0.70288924,0.29711076,1.9661,0.3614009,0.60286207,0.3614009,-0.60286207,complex,1
0.4507,0.130167,3.462476,0.0546778990179343,0.227302261689671,0.898434755,0.70285227,0.29714773,1.9658,0.36075846,0.60320365,0.36075846,-0.60320365,complex,1
0.451076,0.130275,3.462485,0.0547724175816563,0.227495229426741,0.898265221112,0.70281525,0.29718475,1.9655,0.36011558,0.60354457,0.36011558,-0.60354457,complex,1
0.451451,0.130383,3.462493,0.0548667745359196,0.227687692538127,0.8980959972995,0.7027782,0.2972218,1.9652,0.35947226,0.60388483,0.35947226,-0.60388483,complex,1
0.451826,0.130491,3.462502,0.0549612211708463,0.227880164232746,0.897926632862,0.70274109,0.29725891,1.9649,0.35882851,0.60422441,0.35882851,-0.60422441,complex,1
0.452201,0.130599,3.46251,0.0550557575169423,0.228072644518878,0.8977571277995,0.70270395,0.29729605,1.9646,0.35818433,0.60456333,0.35818433,-0.60456333,complex,1
0.452576,0.130707,3.462519,0.0551503836047496,0.228265133404806,0.897587482112,0.70266675,0.29733325,1.9643,0.35753971,0.60490158,0.35753971,-0.60490158,complex,1
0.452951,0.130815,3.462528,0.0552450994648466,0.228457630898815,0.8974176957995,0.70262952,0.29737048,1.964,0.35689465,0.60523916,0.35689465,-0.60523916,complex,1
0.453327,0.130923,3.462536,0.0553401580630326,0.228650650370348,0.8972473155355,0.70259224,0.29740776,1.9637,0.35624916,0.60557608,0.35624916,-0.60557608,complex,1
0.453702,0.131031,3.462545,0.0554350537991853,0.2288431651284,0.897077247598,0.70255491,0.29744509,1.9634,0.35560324,0.60591232,0.35560324,-0.60591232,complex,1
0.454077,0.131139,3.462553,0.0555300393996613,0.229035688519432,0.8969070390355,0.70251754,0.29748246,1.9631,0.35495688,0.6062479,0.35495688,-0.6062479,complex,1
0.454452,0.131247,3.462562,0.0556251148951839,0.229228220551742,0.896736689848,0.70248013,0.29751987,1.9628,0.35431009,0.6065828,0.35431009,-0.6065828,complex,1
0.454827,0.131355,3.462571,0.0557202803165126,0.229420761233631,0.8965662000355,0.70244268,0.29755732,1.9625,0.35366287,0.60691704,0.35366287,-0.60691704,complex,1
0.455203,0.131463,3.462579,0.0558157898290741,0.229613824049894,0.8963951143955,0.70240518,0.29759482,1.9622,0.35301522,0.6072506,0.35301522,-0.6072506,complex,1
0.455578,0.131571,3.462588,0.0559111354344469,0.229806382078981,0.896224342958,0.70236764,0.29763236,1.9619,0.35236713,0.60758349,0.35236713,-0.60758349,complex,1
0.455953,0.13168,3.462596,0.0560065710582052,0.229998948782594,0.8960534308955,0.70233004,0.29766996,1.9616,0.35171861,0.60791571,0.35171861,-0.60791571,complex,1
0.456328,0.131788,3.462605,0.0561020967312541,0.230191524169046,0.895882378208,0.70229241,0.29770759,1.9613,0.35106967,0.60824725,0.35106967,-0.60824725,complex,1
0.456703,0.131896,3.462613,0.0561977124845354,0.230384108246655,0.8957111848955,0.70225473,0.29774527,1.961,0.35042029,0.60857813,0.35042029,-0.60857813,complex,1
0.457079,0.132004,3.462622,0.0562936736851623,0.230577214616118,0.8955393938795,0.70221701,0.29778299,1.9607,0.34977047,0.60890832,0.34977047,-0.60890832,complex,1
0.457454,0.132112,3.46263,0.0563894699323003,0.230769816124237,0.895367918942,0.70217925,0.29782075,1.9604,0.34912023,0.60923785,0.34912023,-0.60923785,complex,1
0.457829,0.13222,3.462639,0.0564853563527978,0.230962426348506,0.8951963033795,0.70214143,0.29785857,1.9601,0.34846956,0.6095667,0.34846956,-0.6095667,complex,1
0.458204,0.132328,3.462647,0.0565813329777429,0.231155045297256,0.895024547192,0.70210358,0.29789642,1.9598,0.34781846,0.60989487,0.34781846,-0.60989487,complex,1
0.458579,0.132436,3.462656,0.0566773998382603,0.231347672978818,0.8948526503795,0.70206568,0.29793432,1.9595,0.34716693,0.61022237,0.34716693,-0.61022237,complex,1
0.458954,0.132544,3.462664,0.0567735569655112,0.231540309401531,0.894680612942,0.70202774,0.29797226,1.9592,0.34651497,0.6105492,0.34651497,-0.6105492,complex,1
0.45933,0.132652,3.462673,0.0568700611712403,0.231733468305896,0.89450797555,0.70198975,0.29801025,1.9589,0.34586259,0.61087534,0.34586259,-0.61087534,complex,1
0.459705,0.13276,3.462681,0.0569663991665088,0.231926122259294,0.8943356564875,0.70195172,0.29804828,1.9586,0.34520978,0.61120081,0.34520978,-0.61120081,complex,1
0.46008,0.132868,3.462689,0.0570628275222986,0.232118784978893,0.8941631968,0.70191364,0.29808636,1.9583,0.34455653,0.61152559,0.34455653,-0.61152559,complex,1
0.460455,0.132976,3.462698,0.0571593462699182,0.232311456473041,0.8939905964875,0.70187552,0.29812448,1.958,0.34390286,0.61184971,0.34390286,-0.61184971,complex,1
0.46083,0.133084,3.462706,0.0572559554407129,0.232504136750091,0.89381785555,0.70183735,0.29816265,1.9577,0.34324876,0.61217314,0.34324876,-0.61217314,complex,1
0.461206,0.133192,3.462715,0.0573529130526881,0.232697339667674,0.893644512782,0.70179914,0.29820086,1.9574,0.34259424,0.6124959,0.34259424,-0.6124959,complex,1
0.461581,0.1333,3.462723,0.0574497034053541,0.232890037559074,0.8934714902195,0.70176089,0.29823911,1.9571,0.34193929,0.61281797,0.34193929,-0.61281797,complex,1
0.461956,0.133408,3.462731,0.0575465842755361,0.233082744258474,0.893298327032,0.70172258,0.29827742,1.9568,0.34128392,0.61313936,0.34128392,-0.61313936,complex,1
0.462331,0.133516,3.46274,0.0576435556947273,0.23327545977424,0.8931250232195,0.70168424,0.29831576,1.9565,0.34062811,0.61346007,0.34062811,-0.61346007,complex,1
0.462706,0.133624,3.462748,0.0577406176944575,0.233468184114739,0.892951578782,0.70164587,0.29835413,1.9562,0.33997191,0.61378012,0.33997191,-0.61378012,complex,1
0.463082,0.133732,3.462757,0.0578380295010919,0.233661431255291,0.892777530638,0.70160742,0.29839258,1.9559,0.33931524,0.61409946,0.33931524,-0.61409946,complex,1
0.463457,0.13384,3.462765,0.0579352729983973,0.233854173293966,0.8926038045755,0.70156892,0.29843108,1.9556,0.33865815,0.61441811,0.33865815,-0.61441811,complex,1
0.463832,0.133948,3.462773,0.0580326071711385,0.234046924182522,0.892429937888,0.70153038,0.29846962,1.9553,0.33800064,0.61473607,0.33800064,-0.61473607,complex,1
0.464207,0.134056,3.462782,0.0581300320509938,0.23423968392934,0.8922559305755,0.70149187,0.29850813,1.955,0.33734276,0.61505341,0.33734276,-0.61505341,complex,1
0.464582,0.134164,3.46279,0.0582275476696789,0.234432452542805,0.892081782638,0.70145321,0.29854679,1.9547,0.33668438,0.61537,0.33668438,-0.61537,complex,1
0.464957,0.134272,3.462798,0.0583251540589465,0.234625230031306,0.8919074940755,0.70141457,0.29858543,1.9544,0.33602563,0.61568594,0.33602563,-0.61568594,complex,1
0.465333,0.13438,3.462806,0.058423111897852,0.234818530512108,0.8917325995555,0.70137585,0.29862415,1.9541,0.33536642,0.61600117,0.33536642,-0.61600117,complex,1
0.465708,0.134488,3.462815,0.058520900165959,0.235011325799579,0.891558029368,0.70133713,0.29866287,1.9538,0.33470683,0.61631575,0.33470683,-0.61631575,complex,1
0.466083,0.134596,3.462823,0.0586187793002151,0.23520412998729,0.8913833185555,0.7012983,0.2987017,1.9535,0.33404677,0.6166296,0.33404677,-0.6166296,complex,1
0.466458,0.134704,3.462831,0.0587167493325225,0.235396943083642,0.891208467118,0.70125949,0.29874051,1.9532,0.33338634,0.6169428,0.33338634,-0.6169428,complex,1
0.466833,0.134812,3.46284,0.0588148102948204,0.23558976509704,0.8910334750555,0.70122062,0.29877938,1.9529,0.33272547,0.61725531,0.33272547,-0.61725531,complex,1
0.467209,0.13492,3.462848,0.0589132240791848,0.235783110263668,0.8908578751595,0.7011817,0.2988183,1.9526,0.33206418,0.61756713,0.33206418,-0.61756713,complex,1
0.467584,0.135028,3.462856,0.0590114672401247,0.235975950160219,0.890682601472,0.70114273,0.29885727,1.9523,0.33140246,0.61787825,0.33140246,-0.61787825,complex,1
0.467959,0.135136,3.462864,0.059109801427183,0.236168798999069,0.8905071871595,0.70110371,0.29889629,1.952,0.33074033,0.61818868,0.33074033,-0.61818868,complex,1
0.468334,0.135244,3.462873,0.0592082266724489,0.236361656788638,0.890331632222,0.70106464,0.29893536,1.9517,0.33007776,0.61849842,0.33007776,-0.61849842,complex,1
0.468709,0.135352,3.462881,0.059306743008049,0.236554523537344,0.8901559366595,0.70102548,0.29897452,1.9514,0.32941475,0.61880744,0.32941475,-0.61880744,complex,1
0.469085,0.13546,3.462889,0.0594056135412187,0.236747913600853,0.8899796313875,0.70098635,0.29901365,1.9511,0.32875138,0.61911582,0.32875138,-0.61911582,complex,1
0.46946,0.135568,3.462897,0.0595043123971401,0.236940798317058,0.8898036542,0.70094713,0.29905287,1.9508,0.32808755,0.61942348,0.32808755,-0.61942348,complex,1
0.469835,0.135677,3.462905,0.0596031024400873,0.237133692017706,0.8896275363875,0.70090791,0.29909209,1.9504,0.32742333,0.61973047,0.32742333,-0.61973047,complex,1
0.47021,0.135785,3.462913,0.0597019837023377,0.23732659471123,0.88945127795,0.70086862,0.29913138,1.9501,0.32675869,0.62003676,0.32675869,-0.62003676,complex,1
0.470585,0.135893,3.462922,0.059800956216206,0.237519506406067,0.8892748788875,0.70082928,0.29917072,1.9498,0.32609362,0.62034235,0.32609362,-0.62034235,complex,1
0.47096,0.136001,3.46293,0.0599000200140451,0.237712427110657,0.8890983392,0.7007899,0.2992101,1.9495,0.32542814,0.62064725,0.32542814,-0.62064725,complex,1
0.471336,0.136109,3.462938,0.0599994396639918,0.237905871324769,0.888921187552,0.70075047,0.29924953,1.9492,0.32476224,0.62095146,0.32476224,-0.62095146,complex,1
0.471711,0.136217,3.462946,0.0600986863706213,0.238098810098284,0.8887443662395,0.700711,0.299289,1.9489,0.32409592,0.62125497,0.32409592,-0.62125497,complex,1
0.472086,0.136325,3.462954,0.0601980244585928,0.238291757906915,0.888567404302,0.70067148,0.29932852,1.9486,0.3234292,0.62155778,0.3234292,-0.62155778,complex,1
0.472461,0.136433,3.462962,0.0602974539604103,0.238484714759117,0.8883903017395,0.70063192,0.29936808,1.9483,0.32276205,0.62185991,0.32276205,-0.62185991,complex,1
0.472836,0.136541,3.46297,0.0603969749086156,0.238677680663347,0.888213058552,0.70059231,0.29940769,1.948,0.32209449,0.62216133,0.32209449,-0.62216133,complex,1
0.473212,0.136649,3.462978,0.060496853091254,0.238871170240091,0.888035201528,0.70055266,0.29944734,1.9477,0.32142652,0.62246206,0.32142652,-0.62246206,complex,1
0.473587,0.136757,3.462986,0.060596557274087,0.239064154297956,0.8878576767155,0.70051296,0.29948704,1.9474,0.32075813,0.62276209,0.32075813,-0.62276209,complex,1
0.473962,0.136865,3.462995,0.0606963530012484,0.239257147433263,0.887680011278,0.70047321,0.29952679,1.947,0.32008933,0.62306142,0.32008933,-0.62306142,complex,1
0.474337,0.136973,3.463003,0.0607962403054321,0.239450149654481,0.8875022052155,0.70043342,0.29956658,1.9467,0.31942011,0.62336006,0.31942011,-0.62336006,complex,1
0.474712,0.137081,3.463011,0.0608962192193701,0.239643160970084,0.887324258528,0.70039358,0.29960642,1.9464,0.31875049,0.623658,0.31875049,-0.623658,complex,1
0.475088,0.137189,3.463019,0.0609965567531949,0.239836696121843,0.887145696128,0.7003537,0.2996463,1.9461,0.31808044,0.62395523,0.31808044,-0.62395523,complex,1
0.475463,0.137297,3.463027,0.0610967192295015,0.240029725675961,0.8869674678155,0.70031377,0.29968623,1.9458,0.31740999,0.62425177,0.31740999,-0.62425177,complex,1
0.475838,0.137405,3.463035,0.0611969734140748,0.240222764349927,0.886789098878,0.70027379,0.29972621,1.9455,0.31673913,0.6245476,0.31673913,-0.6245476,complex,1
0.476213,0.137513,3.463043,0.0612973193397995,0.24041581215223,0.8866105893155,0.70023377,0.29976623,1.9452,0.31606785,0.62484274,0.31606785,-0.62484274,complex,1
0.476588,0.137621,3.463051,0.0613977570395987,0.24060886909136,0.886431939128,0.70019371,0.29980629,1.9449,0.31539617,0.62513717,0.31539617,-0.62513717,complex,1
0.476963,0.137729,3.463059,0.0614982865464335,0.240801935175811,0.8862531483155,0.70015359,0.29984641,1.9446,0.31472407,0.6254309,0.31472407,-0.6254309,complex,1
0.477339,0.137837,3.463067,0.0615991763397046,0.240995525293627,0.8860737395395,0.70011344,0.29988656,1.9442,0.31405157,0.62572393,0.31405157,-0.62572393,complex,1
0.477714,0.137945,3.463075,0.0616998898046867,0.241188609718659,0.885894667102,0.70007323,0.29992677,1.9439,0.31337865,0.62601625,0.31337865,-0.62601625,complex,1
0.478089,0.138053,3.463082,0.0618006951759065,0.241381703314536,0.8857154540395,0.70003298,0.29996702,1.9436,0.31270533,0.62630787,0.31270533,-0.62630787,complex,1
0.478464,0.138161,3.46309,0.0619015924864788,0.241574806089766,0.885536100352,0.69999269,0.30000731,1.9433,0.3120316,0.62659879,0.3120316,-0.62659879,complex,1
0.478839,0.138269,3.463098,0.0620025817695567,0.24176791805286,0.8853566060395,0.69995234,0.30004766,1.943,0.31135745,0.626889,0.31135745,-0.626889,complex,1
0.479215,0.138377,3.463106,0.0621039327314664,0.241961554214393,0.8851764918875,0.69991195,0.30008805,1.9427,0.3106829,0.62717851,0.3106829,-0.62717851,complex,1
0.47959,0.138485,3.463114,0.062205106304651,0.242154684603318,0.88499671595,0.69987152,0.30012848,1.9424,0.31000795,0.62746731,0.31000795,-0.62746731,complex,1
0.479965,0.138593,3.463122,0.0623063719501208,0.242347824205682,0.8848167993875,0.69983104,0.30016896,1.942,0.30933258,0.6277554,0.30933258,-0.6277554,complex,1
0.48034,0.138701,3.46313,0.0624077297011834,0.24254097303001,0.8846367422,0.69979051,0.30020949,1.9417,0.30865681,0.62804278,0.30865681,-0.62804278,complex,1
0.480715,0.138809,3.463138,0.0625091795911849,0.24273413108483,0.8844565443875,0.69974994,0.30025006,1.9414,0.30798064,0.62832946,0.30798064,-0.62832946,complex,1
0.481091,0.138917,3.463146,0.0626109925555968,0.242927813503815,0.8842757248595,0.69970932,0.30029068,1.9411,0.30730405,0.62861543,0.30730405,-0.62861543,complex,1
0.481466,0.139025,3.463153,0.0627126270695958,0.243120990069887,0.884095245422,0.69966866,0.30033134,1.9408,0.30662706,0.62890069,0.30662706,-0.62890069,complex,1
0.481841,0.139133,3.463161,0.0628143538228935,0.243314175892077,0.8839146253595,0.69962795,0.30037205,1.9405,0.30594967,0.62918523,0.30594967,-0.62918523,complex,1
0.482216,0.139241,3.463169,0.0629161728489909,0.243507370978926,0.883733864672,0.69958719,0.30041281,1.9401,0.30527187,0.62946908,0.30527187,-0.62946908,complex,1
0.482591,0.139349,3.463177,0.0630180841814279,0.243700575338981,0.8835529633595,0.69954639,0.30045361,1.9398,0.30459367,0.62975221,0.30459367,-0.62975221,complex,1
0.482966,0.139457,3.463185,0.0631200878537834,0.243893788980789,0.883371921422,0.69950554,0.30049446,1.9395,0.30391507,0.63003462,0.30391507,-0.63003462,complex,1
0.483342,0.139565,3.463192,0.0632224562793204,0.244087527186482,0.883190255518,0.69946464,0.30053536,1.9392,0.30323606,0.63031633,0.30323606,-0.63031633,complex,1
0.483717,0.139673,3.4632,0.0633246449788686,0.244280759442263,0.8830089319555,0.69942372,0.30057628,1.9389,0.30255665,0.63059734,0.30255665,-0.63059734,complex,1
0.484092,0.139781,3.463208,0.0634269261193946,0.244474001005487,0.882827467768,0.69938271,0.30061729,1.9386,0.30187683,0.6308776,0.30187683,-0.6308776,complex,1
0.484467,0.139889,3.463216,0.0635292997346331,0.244667251884715,0.8826458629555,0.69934163,0.30065837,1.9382,0.30119658,0.63115714,0.30119658,-0.63115714,complex,1
